ID_REF,FC,Gene Symbol
201756_at,-0.0030873029583311506,RPA2
1557623_at,-0.003089093750000327,
233755_at,-0.0030904238854168042,AK024242 /// RP11-758M4.4
208708_x_at,-0.0030914842395830533,EIF5
236614_at,-0.0031100856041668123,LOC729683
228981_at,-0.0031116631562495556,TMEM169
237923_at,-0.003112407885416335,
233441_at,-0.0031127430312514193,ONECUT2
230738_at,-0.003119640260416112,RP11-196G18.23
238842_at,-0.0031265102291655467,
202928_s_at,-0.003130098229168432,PHF1
242109_at,-0.0031313217187500797,
218384_at,-0.0031332021354231188,CARHSP1
220181_x_at,-0.0031420661562471253,SLC30A5
242772_x_at,-0.003142982989583487,
213516_at,-0.0031442479062504525,
210551_s_at,-0.0031473126041667854,ASMT
242505_at,-0.003148237697919054,
221681_s_at,-0.003150111916667697,DSPP
206201_s_at,-0.003153485843749859,MEOX2
211078_s_at,-0.0031608840208323663,STK3
210547_x_at,-0.0031620006249992727,ICA1
1554773_at,-0.0031745438958337147,WFIKKN2
230618_s_at,-0.0031801796354180567,
223379_s_at,-0.0031806928124993306,LATS2
235315_at,-0.003181228927081392,TSC22D1
210821_x_at,-0.003186748677085127,CENPA
223638_at,-0.003191425260417269,NBPF3
207287_at,-0.0031984227500005957,BIN3-IT1
211967_at,-0.003200401635416128,TMEM123
216189_at,-0.003202386447916261,
216737_at,-0.003207990291666629,
242603_x_at,-0.003211139781249539,KIN
1570335_at,-0.003215139249999943,
242882_at,-0.0032190970208354486,RNF207
221767_x_at,-0.0032265240416675667,HDLBP
202572_s_at,-0.003229192250000068,DLGAP4
204191_at,-0.003229319750002624,IFNAR1
237886_at,-0.003230757385417782,
203847_s_at,-0.003232709510408327,AKAP8
204518_s_at,-0.003233251875002452,PPIC
1567656_at,-0.00323597885416671,OR2H1
207830_s_at,-0.0032368587708369034,PPP1R8
236965_at,-0.0032418539999987672,UBQLNL
1555550_at,-0.0032564508645851475,ZACN
1562946_at,-0.0032575642395826776,
237505_at,-0.0032575735625002267,
226642_s_at,-0.003259562197918342,NUDCD2
242893_at,-0.003265858697917068,RP11-3L8.3
206229_x_at,-0.003267837656250272,PAX2
203898_at,-0.003272641156252476,CRCP
221402_at,-0.003287888489585278,OR1F1
204138_s_at,-0.0032894463541675023,MZF1
229847_at,-0.003290627260414958,MAPK1
241169_at,-0.003295023979166256,
208909_at,-0.003302270687498776,UQCRFS1
1558324_a_at,-0.0033043900729170517,TMEM72
238551_at,-0.003304581374998783,FUT11
232090_at,-0.0033048981979160175,DNM3OS
218415_at,-0.0033158445937484515,VPS33B
218209_s_at,-0.00331609375000097,RPRD1A
201819_at,-0.003317382281250225,SCARB1
202561_at,-0.0033264584479120174,TNKS
236956_at,-0.003334153927084138,
211559_s_at,-0.0033351052604180254,CCNG2
236747_at,-0.0033356896145817494,CLIP1-AS1
240712_s_at,-0.0033370139375006325,
1564070_s_at,-0.0033371144895815164,HOTTIP
1563068_at,-0.0033409843854173005,
209006_s_at,-0.003342724635420069,LOC101928189 /// RSRP1
237764_at,-0.003344489729169453,LOC101928111
212670_at,-0.0033457923333335415,ELN
234735_s_at,-0.0033486374583322487,USP21
209436_at,-0.0033501214895821363,SPON1
1565346_a_at,-0.003350127843750439,ATP1A4
216171_at,-0.0033510589895819898,
219574_at,-0.003355540458334083,MARCH1
1558327_at,-0.0033592792604180133,ZDHHC18
242164_s_at,-0.003360419635416889,LRIG2
208289_s_at,-0.0033655611770848637,EI24
216671_x_at,-0.003368014083333648,MUC8
209622_at,-0.0033711492916657093,STK16
239708_at,-0.003378614104167621,
212100_s_at,-0.0033791704999970307,POLDIP3
201172_x_at,-0.0033824523958401187,ATP6V0E1
237587_at,-0.0033831826875001525,
1560443_at,-0.0033847607812509395,
217345_at,-0.0033945843749996207,RP11-15P13.1
214177_s_at,-0.0033956240625006018,PBXIP1
216524_x_at,-0.00339826294791834,
231744_at,-0.0034068710520855916,CELF5
218267_at,-0.003409847604166849,CINP
232462_s_at,-0.0034114970208340978,A1BG-AS1
235939_at,-0.003414083187500694,RP1-228H13.5
243803_at,-0.003414885208332663,C11orf97
237081_at,-0.0034187227604167703,
209482_at,-0.0034216266354158975,POP7
218158_s_at,-0.003429415364582411,APPL1
234117_at,-0.0034299049583337293,NPSR1-AS1
207730_x_at,-0.0034386487812536615,
1552303_a_at,-0.0034436341250021485,TMEM106A
209107_x_at,-0.003445195947918478,NCOA1
217827_s_at,-0.0034486973229181928,SPG21
227053_at,-0.0034491709062498543,PACSIN1
1560850_at,-0.0034500849270822087,LOC101926959
221187_s_at,-0.0034575705000010615,FUZ
208716_s_at,-0.0034576587812527038,TMCO1
1557180_at,-0.003459322114583996,C11orf87
231225_at,-0.003464164166663508,
210815_s_at,-0.00346584655208515,CALCRL
233049_x_at,-0.003470807250005592,STUB1
231762_at,-0.0034719910312497326,FGF10
224550_s_at,-0.0034750817083333274,MRVI1
244090_at,-0.0034765552291702306,
228331_at,-0.003478376322918919,C11orf31
1553158_at,-0.0034833176666673182,CEP19
222346_at,-0.003483825177083233,LAMA1
211528_x_at,-0.0034840124999941935,HLA-G
215683_at,-0.0034875371666682753,RBFADN
209854_s_at,-0.003487767145832432,KLK2
1563219_at,-0.0034891366145846092,NADK2-AS1
223066_at,-0.003490833166663876,SNAPIN
1559340_at,-0.0034939251666674664,TTLL11-IT1
221122_at,-0.003498375822916344,HRASLS2
223282_at,-0.003502507343747574,TSHZ1
236218_at,-0.003502596260418045,PHOSPHO1
227089_at,-0.003505985052084881,COG5
1557802_at,-0.0035092726770842297,LOC101926944
1554715_at,-0.0035100173958331204,LINC00593
217870_s_at,-0.003515382958333646,CMPK1
202001_s_at,-0.0035178626979153194,NDUFA6
233811_at,-0.0035299935416661654,RIN2
1553569_at,-0.0035369710416670586,COX2
244068_at,-0.003537059229168804,
229834_at,-0.003540461489583535,NFIX
1566647_s_at,-0.003542574562498846,LINC01225
231756_at,-0.0035426943854193205,ZP4
1566166_at,-0.0035443806249961796,
211040_x_at,-0.003547500927084002,GTSE1
217431_x_at,-0.003547612145831991,CYBB
216651_s_at,-0.003547695739582135,GAD2
564_at,-0.0035498270520832875,GNA11
237385_at,-0.003553727624999059,LINC00867
234431_at,-0.00355535018750075,GSN
230310_at,-0.0035558419479171377,RP11-464F9.20
210055_at,-0.003556343000001405,TSHR
51146_at,-0.0035579928645859127,PIGV
222695_s_at,-0.0035585359270835504,AXIN2
220453_at,-0.0035615722083308654,PQLC2
1558794_at,-0.0035637401041652694,NUTM2A-AS1
202710_at,-0.003564263156249581,BET1
241939_at,-0.003566174291667057,IQGAP3
233992_x_at,-0.0035680001666626993,ZNF445
225678_at,-0.0035790885312536602,POLR3H
215573_at,-0.0035801637812475917,CAT
223492_s_at,-0.003580999187498435,LRRFIP1
242226_at,-0.0035833183854157014,GS1-279B7.1
241940_at,-0.003584456281251036,
1566908_at,-0.003585331072918585,C9orf173
1552897_a_at,-0.003588747072916121,KCNG3
1562091_at,-0.0035926640416672484,
225087_at,-0.0036013843125015654,FOPNL
242698_at,-0.003608569406249096,AKAP14
225110_at,-0.00361226015624716,OGFOD1
215210_s_at,-0.0036144328958354066,DLST
1570424_at,-0.003618711052085999,RP11-471G13.5
1569664_at,-0.003621940843748561,
230745_s_at,-0.0036222627604169944,TOX3
1558484_s_at,-0.0036246365833347838,LRRC27
1552661_at,-0.0036296166354170545,PCDHGB7
205454_at,-0.0036296614062498733,HPCA
208728_s_at,-0.003634164375000637,CDC42
235474_at,-0.003635528395833809,NEU3
228720_at,-0.003636269416664284,SORCS2
236059_at,-0.003642784604166227,LOC100130428
214641_at,-0.003645028999998967,COL4A3
241517_at,-0.003645108781249906,
1553575_at,-0.003652044895828155,ND6
1560080_at,-0.003656286510415274,DIAPH1
1559713_at,-0.003660595062502381,AC141928.1
233098_s_at,-0.003662121656250683,EPB41L4B
205908_s_at,-0.003664845229166769,OMD
221355_at,-0.0036685902916664404,CHRNG
219350_s_at,-0.0036714340416601488,DIABLO
40465_at,-0.0036722227187482304,DDX23
243545_at,-0.003672484864585712,
222296_at,-0.0036746953229158663,
238505_at,-0.0036752995104185615,ADPRH
231611_at,-0.003675922072918336,
200087_s_at,-0.0036777306250002084,TMED2
234502_at,-0.003681094458334311,
207862_at,-0.00368633427083509,UPK2
232835_at,-0.003687248416664346,
244048_x_at,-0.0036875501666666644,
236573_at,-0.003688272937500958,MIR1-2 /// MIR133A1 /// MIR133A1HG
1559940_s_at,-0.003693825427083741,
229083_at,-0.0036942490312519283,HNRNPA0
222300_at,-0.003705446218749575,
232396_at,-0.0037112789791660106,
216169_at,-0.0037180978333331005,
217382_at,-0.0037195624270838223,CLIC1P1 /// CLIC1P1
238230_x_at,-0.003720438260412351,MAN2C1
212072_s_at,-0.003721358520838436,CSNK2A1
212584_at,-0.0037214726874985615,AQR
243549_at,-0.0037268798333340847,
1564169_at,-0.003729273062499372,LOC101928519
1553320_s_at,-0.003734343760417369,CDC14C
206912_at,-0.0037380310104175862,FOXE1
214292_at,-0.0037421477083325883,ITGB4
236229_at,-0.003743978072914267,
231967_at,-0.003746592562500428,PHF20L1
1561323_at,-0.0037489167500002196,LOC339975
239528_at,-0.0037555126250019555,PROM2
1570264_at,-0.003755931218750952,
231072_at,-0.0037565425000001262,MIDN
236270_at,-0.0037579704375008127,NFATC4
224935_at,-0.0037618032291639736,EIF2S3
210776_x_at,-0.0037693349270817578,TCF3
1562222_at,-0.003771736020831362,LOC101927606
221732_at,-0.0037765000833314133,CANT1
206293_at,-0.003777311979165532,SULT2A1
200793_s_at,-0.0037775673333371174,ACO2
1567181_x_at,-0.0037780059895817786,
208440_at,-0.0037854703749991003,C3orf27
230806_s_at,-0.003794434177082806,FAM65A
234612_at,-0.0037966022395830024,
1557891_s_at,-0.0037969751354149928,STXBP5-AS1
1556675_s_at,-0.0038091440833332157,LINC01016
231218_at,-0.0038109823229177664,
225750_at,-0.0038173767708329365,ERO1L
207618_s_at,-0.00381769643750296,BCS1L
1553847_a_at,-0.0038200199270832513,SPERT
225043_at,-0.00382100738541169,SLC15A4
216439_at,-0.0038219178437488566,TNK2
201590_x_at,-0.0038220013229128824,ANXA2
1558470_at,-0.0038225294166678303,VWA3B
229842_at,-0.003822946354168799,ELF3
231229_at,-0.0038268417499986995,HILS1
239477_at,-0.0038332297187495534,EFHB
212118_at,-0.0038388241562561376,TRIM27
242159_at,-0.003841175166670041,RP11-25I15.3
210397_at,-0.003841229739585117,DEFB1
208794_s_at,-0.0038448224375002837,SMARCA4
243922_at,-0.003847931739583643,
221406_s_at,-0.0038492293437508707,MSH5-SAPCD1 /// SAPCD1
1560349_at,-0.003853432531249812,
217272_s_at,-0.003853778781250483,SERPINB13
216841_s_at,-0.0038566707604132944,LOC100129518 /// SOD2
217372_at,-0.0038626975520834606,
229967_at,-0.0038633687812392736,CMTM2
1564897_at,-0.003864538968750608,TNR
230089_s_at,-0.0038751677083332936,TMEM259
231787_at,-0.0038812081875012616,SLC25A27
209366_x_at,-0.0038840019583323837,CYB5A
242370_at,-0.0038850513750006144,MTHFD2L
41512_at,-0.00388598421875308,BRAP
220731_s_at,-0.0038896996458355204,NECAP2
210945_at,-0.0038908212187505065,COL4A6
232191_at,-0.003892437718749253,ERVH48-1
217047_s_at,-0.0038954966979174444,FAM13A
218000_s_at,-0.003898415208333006,PHLDA1
224771_at,-0.003902147416668278,NAV1
213753_x_at,-0.003907521208331488,EIF5A
208405_s_at,-0.003914916677086211,CD164
210480_s_at,-0.0039243160208344285,MYO6
243096_at,-0.003924759093753671,NDEL1
238696_at,-0.003926990208332981,
1556883_a_at,-0.0039277968958342235,LOC101927424 /// LOC101929800 /// LOC440896 /// PGM5
1553440_at,-0.003930405124999314,AQP4-AS1
1556502_at,-0.003931103583334039,LOC100507654
240488_at,-0.0039312716979171825,RP11-740C1.2
222408_s_at,-0.003934674500005286,YPEL5
238271_x_at,-0.003936403395833565,
216059_at,-0.003941963718750774,PAX3
232786_at,-0.003944120739582058,COG6
1560276_at,-0.00394465501041763,C12orf80
224304_x_at,-0.003948896125004708,NIN
229942_at,-0.003949250062500909,BNC2
217978_s_at,-0.003950394447912231,UBE2Q1
238653_at,-0.003956975812503316,LRIG2
208013_s_at,-0.0039571798645825496,ACRV1
231623_at,-0.0039579933854163585,TMEM174
220082_at,-0.003963863749998353,PPP1R14D
209756_s_at,-0.003971269843749958,MYCN
239959_x_at,-0.003977145916667091,
208334_at,-0.003978405760418191,NDST4
228747_at,-0.003978421739578408,SEC61A2
228777_at,-0.003978489677084696,KBTBD3
205010_at,-0.003980205302084094,GNL3L
241796_x_at,-0.003987966437499768,
205000_at,-0.003989106500000172,DDX3Y
1563849_at,-0.00399014230208472,SH2D4B
242185_at,-0.0039924597916698445,AC025442.3
213463_s_at,-0.004000659958333763,FAM149B1
1562961_at,-0.004002435791666148,CTD-2293H3.1
230773_at,-0.004003036208334088,ZNF385D
229928_at,-0.004008138614583157,
238715_at,-0.004008500958333272,LOC646014
1555872_a_at,-0.004009812343751307,GLIDR /// LOC728903
210937_s_at,-0.004013536208333335,PDX1
207135_at,-0.00402027571875152,HTR2A
230572_at,-0.004020362489583373,WWC2-AS2
205960_at,-0.004022226062500245,PDK4
234905_at,-0.004027066322916717,DKFZP434H168
231646_at,-0.004027084916665036,DPCR1
208146_s_at,-0.004027918593749291,CPVL
240952_at,-0.004029198854167859,
1564331_at,-0.004031632156248133,LOC100505555 /// ZNF846
214640_at,-0.0040329492187503035,UNC93A
217294_s_at,-0.004033359906247647,ENO1
241509_at,-0.004035002885417249,
210442_at,-0.0040352836250008295,IL1RL1
1553552_at,-0.004037983458331951,TAAR8
206593_s_at,-0.0040386495625011065,MED22
1558945_s_at,-0.004042614999999916,CACNA1A /// LOC100507353
235218_x_at,-0.0040442244479175216,THAP6
234458_at,-0.004046850354166409,ANPEP
224375_at,-0.004046930312501473,LOC102724870
1560728_at,-0.004049690697917274,
1570383_at,-0.004051350083332572,BMP1
237215_s_at,-0.004073119375003209,TFRC
201627_s_at,-0.004073712937497476,INSIG1
214543_x_at,-0.004078565187502825,QKI
209434_s_at,-0.004083130135417612,PPAT
222977_at,-0.004083828510413667,SURF4
228740_at,-0.0040846708645840835,RP11-999E24.3
1560872_at,-0.0040861087500014825,RP11-513N24.1
207923_x_at,-0.0040864912916633855,PAX8
238980_x_at,-0.004087248979166347,ENTHD2
230719_at,-0.004089939833333389,ING3
217238_s_at,-0.004092824614581492,ALDOB
209657_s_at,-0.004093087145836449,HSF2
1569812_at,-0.004095799656250065,
1566475_at,-0.004099070843753161,
215377_at,-0.004103134499997552,CTBP2
223110_at,-0.004104631791664204,KIAA1429
215591_at,-0.00410511435416705,SATB2
244240_at,-0.004108167895833681,
219160_s_at,-0.004108580145834928,PAPOLG
1565705_x_at,-0.004114214489582935,
219703_at,-0.0041160015729175825,MNS1
232656_at,-0.004121422989584067,
204944_at,-0.004122592531249136,PTPRG
213538_at,-0.00412602803124873,SON
217289_s_at,-0.0041274230729158035,SLC37A4
232393_at,-0.004129516604165939,ZNF462
205122_at,-0.004143522499999719,MSANTD3-TMEFF1 /// TMEFF1
1552373_s_at,-0.00414718565625094,C4orf33
1564449_at,-0.004150083593752019,USP2-AS1
1553216_at,-0.0041533739687507065,ZNF41
211118_x_at,-0.0041544746145847355,ESR2
221687_s_at,-0.004156111343750268,MVB12B
203940_s_at,-0.0041561604166666655,VASH1
1554868_s_at,-0.004156256437497063,PCNP
217084_at,-0.004158410687499892,IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31
202166_s_at,-0.004159438791667469,PPP1R2
208033_s_at,-0.0041603443333340095,ZFHX3
229372_at,-0.004162339447916441,GOLT1A
1557242_at,-0.004167235489584087,
211673_s_at,-0.00416780511458148,MOCS1
220108_at,-0.00416884537499751,GNA14
208084_at,-0.0041700843854171055,ITGB6 /// LOC100505984
1552507_at,-0.004171761385416861,KCNE4
209934_s_at,-0.004172542635417997,ATP2C1
203148_s_at,-0.004174506979166992,TRIM14
1561345_at,-0.004174693875001356,LOC101928009
241479_at,-0.004179620583334653,
229405_at,-0.004181644249998229,KIF7
212094_at,-0.004190947364582698,PEG10
240516_at,-0.004196795635416528,
214601_at,-0.0042005701041683,TPH1
201202_at,-0.004200962979165723,PCNA
241554_at,-0.004202405250000485,
231888_at,-0.00420944544791535,
1566740_at,-0.004218129645833457,PLCE1
241156_at,-0.004220651187499591,
1562950_at,-0.004222842802083182,LOC101927210
224651_at,-0.00422342427083322,CCNY
207649_at,-0.004226561218749758,KRT37
1561421_a_at,-0.004227889177082389,AK057259 /// AK096803
235934_at,-0.004231182489586871,NAPA-AS1
237232_at,-0.0042333489687509385,
216340_s_at,-0.004234117416666017,CYP2A7P1
1564773_x_at,-0.004237764656245702,
202029_x_at,-0.0042383668750058945,RPL38
223289_s_at,-0.004238494625000477,USP38
1556749_at,-0.004241542260414732,BC035096 /// RP11-433J8.1
243848_at,-0.0042549196562498,
219856_at,-0.0042556917395844,C1orf116
205707_at,-0.004259881625000794,IL17RA
212407_at,-0.004264673864582846,METTL13
1563082_at,-0.004268677916666963,LINC00486
202786_at,-0.004270933593748971,STK39
1556839_s_at,-0.004271098083333591,LOC100289090 /// RP11-23P13.6
225824_at,-0.004272489166668336,CCNK
211276_at,-0.0042756820312477295,TCEAL2
202754_at,-0.004280170822918095,R3HDM1
202068_s_at,-0.004280212208330525,LDLR
218852_at,-0.004280492604168629,PPP2R3C
207175_at,-0.004284624989584707,ADIPOQ
1564950_at,-0.004285743479166992,
1562998_at,-0.00428845025000002,
1562893_at,-0.004288711208333407,LOC101927657
1554950_at,-0.0042892718541658326,ACAN
221256_s_at,-0.004300700177083172,HDHD3
242619_x_at,-0.004301921364585404,
1558102_at,-0.004306581812498322,HDGFRP3
210427_x_at,-0.00430815079167246,ANXA2
240540_at,-0.00430981504166672,
222927_s_at,-0.0043105186249992045,CPLX3
217467_at,-0.004312151822915666,BTF3P13 /// BTF3P13
221453_at,-0.004312745562498499,G6PC2
200814_at,-0.00431569364583595,PSME1
234434_at,-0.004316980083334698,RP11-279O17.1
1556133_s_at,-0.004317236916667078,TEX36-AS1
214898_x_at,-0.004318769739581008,MUC3B
207128_s_at,-0.004328128479166082,ZNF223
224444_s_at,-0.004330535697918414,LINC00467
208039_at,-0.00434085322916733,
1553260_s_at,-0.004341289020831862,ALS2CR11
204320_at,-0.004344403583333545,COL11A1
1552256_a_at,-0.004344845437502798,SCARB1
206773_at,-0.004349902708332465,LY6H
215370_at,-0.004353234510418247,
207632_at,-0.004355495812499388,MUSK
206089_at,-0.004359839187500381,NELL1
212692_s_at,-0.004363086583332176,LRBA
1556460_a_at,-0.004363245385418324,ARHGAP22-IT1
215154_at,-0.0043637510624998654,ULK2
241128_at,-0.004364657781247505,
224779_s_at,-0.004371233187505652,FAM96A
210487_at,-0.004380955083333138,DNTT
235880_at,-0.004381786958333578,SRRM3
240096_at,-0.004385666281251144,LOC100506236
1569191_at,-0.004385698833333507,ZNF826P
225224_at,-0.004386675520837713,NOL4L
228472_at,-0.004387029489581806,CCDC61
1562046_at,-0.0043926974791679285,LOC101927244
203886_s_at,-0.004394332489582986,FBLN2
218729_at,-0.004397655770832287,LXN
204220_at,-0.00439791093749875,GMFG
214108_at,-0.004402405958336075,MAX
1565848_at,-0.004403838281248795,ZNF428
232920_at,-0.004408273552082953,CCDC157
208000_at,-0.004414086927085226,GML
228313_at,-0.004415981614582343,GPRC5B
234426_x_at,-0.004416420895833051,PIH2
236641_at,-0.00442016385416677,KIF14
209819_at,-0.004422317322917202,HABP4
212477_at,-0.004422650281247442,ACAP2
215700_x_at,-0.004425713812501897,CPNE6
1563174_at,-0.0044317498437491665,LINC01243
202260_s_at,-0.00444538115625015,STXBP1
205056_s_at,-0.004448239729165415,GPR162
216807_at,-0.00444999627083309,KIAA1751
1566926_at,-0.004451297166666812,LINC00527
203375_s_at,-0.004452357552082731,TPP2
211882_x_at,-0.004453819791666369,FUT6
214067_at,-0.004458462927084739,TSR3
1564097_at,-0.004458587270834702,SUCLG2-AS1
208290_s_at,-0.0044590922812446365,EIF5
223190_s_at,-0.004460997291666047,KMT2E
216416_at,-0.004464725479165654,
1562457_at,-0.0044664019583327,NCKAP5L
218960_at,-0.004471471072916344,TMPRSS4
1560540_x_at,-0.004474868031250079,
44146_at,-0.004475858270829747,GMEB2
244246_at,-0.004478444302083773,MIPOL1
242524_at,-0.004481658968749969,CBLN4
209092_s_at,-0.004489205281253739,GLOD4
1553570_x_at,-0.004495090000004254,COX2
234579_at,-0.004498013645831911,
1557339_at,-0.004504156979166396,
209719_x_at,-0.004505332322917166,SERPINB3
228546_at,-0.004512200395833776,DPP6
201991_s_at,-0.004513729458334836,KIF5B
237514_at,-0.004515771624999054,LINC01210
238125_at,-0.004519784072915201,ADAMTS16
217709_at,-0.004522484791666503,
238387_s_at,-0.004522487687498966,LINC00226
221059_s_at,-0.004529317812494327,COTL1
1553192_at,-0.0045294657812506856,ZNF441
236565_s_at,-0.004531513583334146,LARP6
220566_at,-0.004533114489585266,PIK3R5
241593_x_at,-0.00453426256249978,
207101_at,-0.004535346375002192,VAMP1
214422_at,-0.004535706031250086,RAD23B
240403_at,-0.004535707114583509,
1569603_at,-0.0045384799062491155,
1570057_x_at,-0.004542072677081954,
1561868_at,-0.00454372657291735,RP4-584D14.7
208356_x_at,-0.004544971083331628,CSH1 /// CSHL1 /// GH1
1562384_at,-0.004547054489583147,
241125_at,-0.004550189322917397,
1561287_at,-0.004551977468750579,LINC00561
218416_s_at,-0.004559721624999291,SLC48A1
219122_s_at,-0.004560542239584464,THG1L
204173_at,-0.004566226427086484,MYL6B
242355_at,-0.004572338968748646,LA16c-395F10.1
211255_x_at,-0.00457238947916494,DEDD
244740_at,-0.004573977750001568,
220452_x_at,-0.0045755348229192805,
230794_at,-0.004578923541667557,PELI2
210040_at,-0.004583327500000234,SLC12A5
232056_at,-0.004583431062500365,SCEL
1569074_at,-0.004584686500002988,SRRM3
221286_s_at,-0.004587943218752777,MZB1
212896_at,-0.00458992704167116,SKIV2L2
233620_at,-0.004596086645834108,ARHGEF12
208386_x_at,-0.004599981624998861,DMC1
215572_at,-0.0046029998541672335,
210284_s_at,-0.004604790604166631,TAB2
233559_s_at,-0.004605058520834149,WDFY1
203824_at,-0.0046067821666673225,TSPAN8
244635_s_at,-0.0046100957812509336,
221144_at,-0.004611223520833541,
229308_at,-0.0046129013125000284,ANKRD29
218765_at,-0.0046257061041714564,SIDT2
1559103_s_at,-0.004630753468750637,RP11-73K9.2
1564008_at,-0.004631695770834554,COL27A1
1552766_at,-0.004634142927083307,HS6ST2
1567288_at,-0.004635261541666935,OR5K1
212897_at,-0.004643326083332511,CDK19
243981_at,-0.00464649054166788,STK4
1562103_at,-0.004648055614584035,LINC01359
1570584_at,-0.004649099791665723,MPZL3
234666_at,-0.00464997518749799,
219465_at,-0.004653994489584257,APOA2
241714_at,-0.004655672979167136,
219275_at,-0.00465626122916607,PDCD5
1552511_a_at,-0.004658854302082904,CPA6
244089_at,-0.0046696756562520925,
1558784_at,-0.004676332624999446,LOC100133089
210689_at,-0.004682372479164698,CLDN14
232605_s_at,-0.0046836951562490015,SPG20OS
1568646_x_at,-0.00468552267708322,ZNF208
1553268_at,-0.004686400052083428,RHBDL3
200033_at,-0.004688517083328847,DDX5 /// MIR3064 /// MIR5047
207600_at,-0.004693847916665828,KCNC3
236235_at,-0.004695096270833865,ITCH
211388_s_at,-0.004697249354160604,
222946_s_at,-0.004698558843748923,AUNIP
225254_at,-0.004700821572916958,CCDC97
243219_x_at,-0.0047021977708325835,MRPL50
1566207_at,-0.004703862697916783,TCEA1
227304_at,-0.004711555937498169,SMCR8
1559796_at,-0.0047120864270842056,EBF3
222759_at,-0.004714222916669009,SUV420H1
243782_at,-0.004715822750000598,
229507_at,-0.004716724687501284,FAM212A
1568742_at,-0.004729961333334032,
216438_s_at,-0.004730981041667803,TMSB4X
212675_s_at,-0.004731744197910892,CEP68
226206_at,-0.004732107812499109,MAFK
235184_at,-0.004733643833334078,AEBP2
229485_x_at,-0.004736960166666915,SHISA3
241572_at,-0.004737099531250344,PDZD9
1555869_a_at,-0.004738776562500213,LOC100507477
224981_at,-0.004743718854166801,TMEM219
1556678_a_at,-0.004745837687502252,CTC-471J1.2
57516_at,-0.004752163291666278,ZNF764
210457_x_at,-0.0047528491041681775,HMGA1
203594_at,-0.004753050124998381,RTCA
240618_at,-0.004753497385418637,
214356_s_at,-0.0047535619583367605,KIAA0368
203918_at,-0.004753965697915419,PCDH1
1554482_a_at,-0.004760912302082865,SAR1B
234656_x_at,-0.004763394770833429,
202010_s_at,-0.004765139364588222,PTGR2 /// ZNF410
230915_at,-0.004766222093748773,DHRS7C
204721_s_at,-0.004770669697916841,DNAJC6
235383_at,-0.00477164993750101,MYO7B
207282_s_at,-0.004771874697917511,MYOG
203683_s_at,-0.004772176541665729,VEGFB
201834_at,-0.004775978656250679,PRKAB1
AFFX-ThrX-5_at,-0.004781706343748748,
224875_at,-0.0047830834270836675,C5orf24
221822_at,-0.00479378393750185,CCDC101
235631_at,-0.004795327031249297,DDR2
238052_at,-0.004800214541665682,
1553622_a_at,-0.004802482020833665,FSIP1
1562694_at,-0.004806325500001485,C3orf65
225657_at,-0.004813778010416492,NCBP2-AS2
232589_at,-0.004815657354165559,LOC102606465
1555967_at,-0.004817245687501526,
223801_s_at,-0.0048191411041687005,APOL4
208603_s_at,-0.0048233248125004735,MAPK8IP2
1557009_a_at,-0.004825919510416998,LOC340107
203015_s_at,-0.004828415447917678,SSX2IP
201542_at,-0.004831264895830856,SAR1A
213356_x_at,-0.004833011354156369,HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10 /// HNRNPA1P33
216221_s_at,-0.004835827270834869,PUM2
205899_at,-0.00483600571874776,CCNA1
229204_at,-0.004840262083327218,RP5-930J4.4
1559006_at,-0.004841030677082969,CTD-2124B8.2
209330_s_at,-0.004843812729165009,HNRNPD
236638_at,-0.004856040447916321,AMER3
229662_at,-0.004857524677085667,
210562_at,-0.004860394406249746,GREB1
240110_at,-0.004860449874999784,HMGCS2
213182_x_at,-0.004863192041668185,CDKN1C
209502_s_at,-0.004863357249999645,BAIAP2
227767_at,-0.004865759249999435,CSNK1G3
221235_s_at,-0.004869178895834381,TGFBRAP1
222287_at,-0.004875226135417243,TRDN
220681_at,-0.0048752454583347316,PRR34
233396_s_at,-0.004875252604163549,CSRP2BP /// PET117
223031_s_at,-0.00487727186458109,TRAF7
233946_at,-0.00488202914583713,SMU1
221124_s_at,-0.004883376229166458,VSX1
216760_at,-0.004883393427083327,HRASLS2
241773_at,-0.0048836418229170064,
225382_at,-0.004887179177085699,ZNF275
240957_at,-0.004897077000000749,
235480_at,-0.004898840249999203,LOC100506472
230893_at,-0.004900894520833532,DNAJC21
237890_at,-0.004901282312498978,
243336_at,-0.004902140052083226,LOC101927579 /// LOC101928042
203820_s_at,-0.004907380833332198,IGF2BP3
1555632_at,-0.004907924885416914,PIK3IP1
202652_at,-0.004907998333335328,APBB1
1556366_s_at,-0.004918685385416843,LY86-AS1
207941_s_at,-0.004919153812496191,RBM39
236217_at,-0.004927407093752834,SLC31A1
219333_s_at,-0.0049281219583328095,CAPN10
208641_s_at,-0.004932798437502939,RAC1
220793_at,-0.004942139875000695,SAGE1
1562049_at,-0.004944003697918031,LOC101927734
201369_s_at,-0.0049446457083348605,ZFP36L2
225669_at,-0.004948601802082564,IFNAR1
219547_at,-0.004951485260415112,COX15
239589_at,-0.0049550525208319485,
217920_at,-0.004955274552084887,MAN1A2
1554981_at,-0.004957892854166701,EQTN
225888_at,-0.00495839808333276,NAA25
232212_at,-0.0049596622083338815,PLEKHA8
