ID_REF,FC,Gene Symbol
200683_s_at,0.045212804656252104,UBE2L3
213605_s_at,0.04521104406250309,
204619_s_at,0.045205158312501936,VCAN
231140_at,0.04520475249999922,TPPP2
1562937_at,0.045193180343751305,
219507_at,0.045193109749997795,RSRC1
234145_at,0.04519293793750068,
226945_at,0.04519120221875106,RHBDD1
233288_at,0.0451903899375008,ATR
1560383_at,0.04519003084375006,BC042091 /// RP11-752D24.2
210732_s_at,0.04518773559374889,LGALS8
1561180_at,0.045170067406250514,
241200_x_at,0.0451650354687505,
229236_s_at,0.04516484093750073,SFXN4
231743_at,0.045164670406249385,LOC101929777 /// WNT3
206113_s_at,0.04516429321875126,RAB5A
1563643_at,0.04516125806250093,
207126_x_at,0.04515709634375131,UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9
207756_at,0.04515299500000047,
202982_s_at,0.045143314187500394,ACOT1 /// ACOT2
1567069_at,0.04513693590625012,OR4D1
223036_at,0.04513429562500004,FARSB
1561918_at,0.04513420443749894,
206801_at,0.04513376687500159,NPPB
219132_at,0.04513336759375086,PELI2
211065_x_at,0.045131824937501896,PFKL
232304_at,0.04512947062499961,AK026714 /// PELI1
240275_at,0.04512887987500003,ARMC3
208121_s_at,0.045125076968749234,PTPRO
239959_x_at,0.0451218710937491,
233010_at,0.04511635246875034,
213685_at,0.04511376643749809,TCEB3-AS1
231935_at,0.04511001874999909,ARPP21
212873_at,0.04510410068750126,HMHA1
205246_at,0.04510352590624844,PEX13
219569_s_at,0.04509767793750008,SLC35G2
236801_at,0.045097290906250365,
214728_x_at,0.045088532062497855,SMARCA4
231524_at,0.04508824787500032,KCNAB1
224606_at,0.045084820312501606,KLF6
239670_at,0.045083327062498846,WNK2
206185_at,0.045081103718750626,CRYBB1
235334_at,0.04508037378124996,ST6GALNAC3
224061_at,0.04507327449999954,INMT
244193_at,0.04507000828125207,DNAJC22
207088_s_at,0.0450671038437509,SLC25A11
218214_at,0.045064983718750895,ATG101
1557591_at,0.045059782499999645,LOC283038
205760_s_at,0.04504422456250179,OGG1
235536_at,0.045037639437500054,SNORD89
213997_at,0.04503525468749903,FAM189A1
200905_x_at,0.045032173124997854,HLA-E
204462_s_at,0.045031837687500076,SLC16A2
217660_at,0.04503144274999915,MYH14
218840_s_at,0.04502432562500047,NADSYN1
1566517_at,0.045021772312500374,
233190_at,0.04501567843749932,CASC18
211298_s_at,0.04501259706249883,ALB
233662_at,0.04501255518749958,CDH26
243836_at,0.045008317000000186,UNC80
1563398_at,0.04500105228125051,
1562792_at,0.04499437199999878,LOC101927157
215350_at,0.044985467031249726,SYNE1
224782_at,0.04497820090625204,ZMAT2
1569689_s_at,0.04497722296875084,GABRB3
207052_at,0.044968561375000604,HAVCR1
215949_x_at,0.04493643518750012,IGHM
214719_at,0.04493127950000009,SLC46A3
1557070_at,0.04492828853125097,TFAP2A-AS1
217934_x_at,0.0449270498750014,STUB1
215223_s_at,0.04491596687499566,LOC100129518 /// SOD2
208507_at,0.044912030250001234,OR7C2
1563203_at,0.04490931090625061,
229041_s_at,0.04490707921875092,ITGB2-AS1
225746_at,0.044905666812498524,RAB11FIP4
1561626_at,0.04490025724999924,
224097_s_at,0.04489405965624815,F11R
217276_x_at,0.04489336643749908,SERHL2
235493_at,0.04488935021874685,
215030_at,0.04488242256250086,GRSF1
1556024_at,0.04487493237499951,EME2
223587_s_at,0.04487008381250046,AMN
215792_s_at,0.04486774081250022,DNAJC11
202132_at,0.04485227565625127,WWTR1
237957_at,0.044851668343750095,LOC643711
207160_at,0.04485070931249968,IL12A
234697_x_at,0.04484955450000161,TAMM41
227125_at,0.04484570900000229,IFNAR2
1569900_at,0.04484433153124989,FLJ16124 /// LOC101927533
223238_s_at,0.044836126281250444,PBRM1
218192_at,0.044826622812501604,IP6K2
210135_s_at,0.0448040601250006,SHOX2
236948_x_at,0.044797616124999884,SRSF11
1555374_at,0.04478526084375112,TTL
242954_at,0.04477679653124955,LOC101059948
1567390_at,0.04476807243749992,
207977_s_at,0.04476031434375116,DPT
200971_s_at,0.04475997478125038,LOC101928061 /// SERP1
221095_s_at,0.04475105184374861,KCNE2
208794_s_at,0.04475092074999942,SMARCA4
234414_at,0.04474823771875158,NUTM2F /// NUTM2G
1563104_at,0.04474037924999941,
206273_at,0.0447305681875001,SLMO1
222406_s_at,0.0447253472499991,PNRC2
239671_at,0.044724953437499604,SYT16
1562054_at,0.04472245234375016,SMEK3P
241915_at,0.04471469812499995,ACSM2B
223057_s_at,0.044706936312501,XPO5
239968_at,0.04470344590624897,LINC00313
231534_at,0.044697602968750694,CDK1
1556859_a_at,0.044697390843750906,LOC285740
228156_at,0.04469700049999936,
1570176_at,0.04467827515625045,
1563671_at,0.04467597290625003,LACE1
239284_at,0.044673773937499384,LOC101928221
236137_at,0.04467047631249965,
243363_at,0.044664460093748026,LEF1-AS1
224057_s_at,0.04466169365624939,THAP4
208310_s_at,0.04464259378125046,CCZ1 /// CCZ1B
216177_at,0.044634225437500064,RPL29P7 /// RPL29P7
203541_s_at,0.04463388724999939,KLF9
217033_x_at,0.04462378499999975,NTRK3
205111_s_at,0.044618329312499316,PLCE1
215343_at,0.04460793387499962,CCDC88C
206796_at,0.04459895949999959,WISP1
1564635_a_at,0.04459747625000077,FHAD1
216319_at,0.044597350437499905,RP11-69I8.2
231371_at,0.044583612031249054,TDRD10
244380_at,0.04457965793750018,
1552303_a_at,0.04457922499999878,TMEM106A
1555004_a_at,0.04457292800000001,RBL1
205015_s_at,0.04457167996875189,TGFA
221925_s_at,0.04456696275000116,CSPP1
1552400_a_at,0.04456626606249969,C15orf27
235869_at,0.044558255187500784,SCOC-AS1
224010_at,0.04455709624999882,ANAPC11
1565620_at,0.044525188593749654,AGAP4
229082_at,0.04452276340624994,CCDC125
209321_s_at,0.04452033843749881,ADCY3
216886_at,0.044518796187500875,CHRNA4
242695_at,0.04451383218750138,
206384_at,0.044512339781250354,CACNG3
204717_s_at,0.044509361874999875,SLC29A2
1552276_a_at,0.04448424346875113,VPS18
1563316_at,0.044480140625000164,NEGR1-IT1
1569947_at,0.04447744431250111,
207364_at,0.04447575709375018,TEX28
1555338_s_at,0.044471593312499724,AQP10
1561853_a_at,0.04446872496875098,IL23R
232158_x_at,0.044464958375001196,LOC101927157 /// NIPAL1
223073_at,0.04446233484374851,HIATL1
236914_at,0.04445472799999983,LOC100506790
215106_at,0.044447111593750144,TTC22
1560476_at,0.04444659428124886,
223484_at,0.04443999446875058,C15orf48
239337_at,0.04443814450000039,LOC400768
1561710_at,0.04443486753124937,SNX19
216611_s_at,0.044425667156250626,SLC6A2
1561587_at,0.04442492553125099,LINC00907
229720_at,0.04441557243749905,BAG1
216683_at,0.04441339718750026,
201553_s_at,0.04440740437500246,LAMP1
1564339_a_at,0.04440246793750102,CHRM3
232083_at,0.04439922978124944,KIF16B
217199_s_at,0.04439237118750228,STAT2
241334_at,0.04439149940624976,
243609_at,0.04438706565625061,CYP3A7 /// CYP3A7-CYP3AP1
236320_at,0.04437502449999986,CCDC17
238576_at,0.04437026446874981,MOCOS
228957_at,0.04436467021875057,ZNF362
1568974_at,0.04435844512499987,NHEG1
242818_x_at,0.04435707993749993,YIPF4
1566474_at,0.04435576396875085,
1553697_at,0.044353270312500914,CCSAP
1565832_at,0.044350593093750224,
238980_x_at,0.044347594843749505,ENTHD2
1566953_x_at,0.04433143053125077,
1560696_x_at,0.04432618746874972,QTRTD1
206526_at,0.04432456946874952,RIBC2
240943_at,0.04432151662500017,
222358_x_at,0.044318974875000805,
225276_at,0.0443059591874988,GSPT1
1568814_at,0.044304814406251225,DDX50
233317_at,0.04429554825000093,CD9
226938_at,0.04429453821875029,DCAF4
224792_at,0.04429238459375018,TNKS1BP1
210144_at,0.04429146334374945,TBC1D22A
211001_at,0.044275999531247834,TRIM29
232110_at,0.044274557843750006,GALNT5
204297_at,0.044268657468750305,PIK3C3
234814_at,0.044263044750000535,
1561387_a_at,0.044257551156249963,NXPE1
232723_at,0.04425624015625029,
206401_s_at,0.04425599581249884,MAPT
204692_at,0.04423411040624892,LRCH4 /// SAP25
200886_s_at,0.044230108437501414,PGAM1
240484_at,0.04422737618749961,
205689_at,0.04422383984374889,PCNXL2
214089_at,0.044216271687500974,RPS8
216187_x_at,0.04421102184374881,
216832_at,0.04420376321874997,RUNX1T1
232827_at,0.0441954183125004,
208473_s_at,0.044193935343749935,GP2
214464_at,0.04419060062499991,CDC42BPA
207935_s_at,0.04419005506250118,KRT13
243280_at,0.044188994999998066,
242995_at,0.044186245406248936,
1563456_at,0.0441856177812503,CCDC141
229722_at,0.044181440468749944,LOC100270804
213911_s_at,0.044181022156250194,H2AFZ
234082_at,0.044179958468751224,LOC100505874
208725_at,0.04417484221874979,EIF2S2
241327_at,0.044173606968751056,LINC01339
207129_at,0.04416914756250101,CA5B
225363_at,0.0441671431249997,PTEN
214053_at,0.04416642465625076,ERBB4
237792_at,0.04416457534374896,
232925_at,0.04416212978124978,
208044_s_at,0.04415427759374868,PPARD
1560328_s_at,0.044152523468750315,
240650_at,0.04414957534374908,CACNA1E
220050_at,0.04414859778125013,C9orf9
216994_s_at,0.04414562962500046,RUNX2
1566098_at,0.04414506275000063,
201662_s_at,0.04414287281250129,ACSL3
53071_s_at,0.04414027928124842,OGFOD3
239646_at,0.044137818343748414,
231051_at,0.04413379521874994,LINC00948
AFFX-ThrX-5_at,0.044117075500001324,
231217_at,0.044110717500000174,SLC13A3
35179_at,0.04410266403124652,B3GAT3
209203_s_at,0.04409771390625039,BICD2
231295_at,0.04409484503125016,ME3
1565856_at,0.04408944525000047,
212488_at,0.04408265921875021,COL5A1
233389_at,0.04407676037499941,C20orf26
231482_at,0.04407049543749997,LINC01206
211305_x_at,0.04406753515624917,FCAR
234120_at,0.044064122906249725,
224726_at,0.04405997209375201,MIB1
215081_at,0.04405799865624971,KIAA1024
201262_s_at,0.04405334749999934,BGN
225034_at,0.04404671765624979,ST3GAL1
1552801_at,0.04404657978124993,CAPN13
212788_x_at,0.044046458750003126,FTL
1561429_a_at,0.04403683353125043,MAATS1
237362_at,0.04401820421874936,ZFP41
1567590_at,0.044015276093749556,METTL15
236302_at,0.044008588843749585,PPM1E
226428_at,0.043991344656247655,TNPO2
221863_at,0.04399041421874994,MIER2
213848_at,0.043986117750000275,DUSP7
207581_s_at,0.04397801906249965,MAGEB4
243517_at,0.043974970593748886,
238071_at,0.043973888718747745,LCN10
1561298_at,0.04395574893750043,LINC01069
204085_s_at,0.043953537718750546,CLN5
221422_s_at,0.04395000453125064,MIR600 /// MIR600HG
212344_at,0.043947552875001517,SULF1
228335_at,0.04394334287500046,CLDN11
1552289_a_at,0.043921018468749295,CILP2
231646_at,0.04391804240625019,DPCR1
238340_at,0.043914614874998925,DCAF8
231599_x_at,0.04391126828124925,DPF1
239889_at,0.043908398000000126,SERP2
237887_at,0.043903990062500675,
1560818_at,0.043903657343751235,LINC00944
216053_x_at,0.043903416624999636,FAM182A /// FAM182B /// FAM27B /// FAM27C
1554686_at,0.04390240068749929,STAU2
216045_at,0.043896707687500314,CCDC144A
228260_at,0.04389616549999964,ELAVL2
216945_x_at,0.043879820781249634,PASK
226113_at,0.043867844937500955,ZNF436
218707_at,0.04386625396874866,ZNF444
201540_at,0.043864015406249734,FHL1
1561760_s_at,0.04386312924999913,LOC645513
217590_s_at,0.04385070575000061,TRPA1
1563529_at,0.0438460854999998,HYDIN /// HYDIN2 /// LOC101930373
1570385_at,0.043845478250000625,
241256_at,0.04384546846875015,LOC101926934
1555086_at,0.04383879256249923,STAT5B
223734_at,0.04383666774999995,MGARP
227455_at,0.043835367625001176,C6orf136
235887_at,0.04383478471874902,HIC1
227167_s_at,0.04383084875000165,RASSF3
210769_at,0.04381269384374864,CNGB1
202296_s_at,0.043811601750004314,RER1
205365_at,0.043803561531249535,HOXB6
1553019_at,0.04380172934375004,TMC2
206847_s_at,0.04378933209375013,HOXA7
234598_at,0.043780993906250565,
206711_at,0.04377582425000037,TMEM257
236492_at,0.04377546453125092,PPP2R2A
239970_at,0.043774846031250814,
204072_s_at,0.04376898981249866,FRY
201629_s_at,0.043768496750000274,ACP1
208991_at,0.04376613593749923,STAT3
216692_at,0.04376491799999993,
233228_at,0.0437594058750026,
201979_s_at,0.04375411287500075,PPP5C
208281_x_at,0.04374983543750055,DAZ1 /// DAZ2 /// DAZ3 /// DAZ4
221612_at,0.043745223000001054,LRTM1
217141_at,0.04374028953124931,BTBD7
205193_at,0.043726525562498786,MAFF
220748_s_at,0.0437038332499986,ZNF580
233908_x_at,0.043699050906250925,
202084_s_at,0.04367995593749896,SEC14L1
1560850_at,0.04366238131249922,LOC101926959
236570_at,0.04364977759375055,ZNF366
239375_at,0.043649483812500556,
222652_s_at,0.0436478556875004,GLYR1
231293_at,0.04363392262499888,
210576_at,0.043631442093749584,CYP4F8
203865_s_at,0.04362905481250223,ADARB1
1568760_at,0.04362836809374837,MYH11
236063_at,0.04362750596874854,
1565844_at,0.04362597418750047,BRPF3
1561682_at,0.04361657143750053,TTLL7-IT1
224718_at,0.04361396062500056,YY1
202098_s_at,0.04361226053125211,PRMT2
227067_x_at,0.043612047156252665,LOC100996717 /// LOC100996763 /// LOC101929796 /// NOTCH2 /// NOTCH2NL
202209_at,0.04361069578125054,LSM3
1564972_x_at,0.04360810940625015,SETDB2
234294_x_at,0.0436020300000024,GATAD2A
218979_at,0.043599766124998496,RMI1
1556134_a_at,0.04358480543750032,B3GNT5
231454_at,0.04357975162499983,PLAC4
200765_x_at,0.04357137656250032,CTNNA1
214297_at,0.04356692349999891,CSPG4
214709_s_at,0.043548256875001634,KTN1
216532_x_at,0.04354699831249853,RP3-406P24.1
223253_at,0.0435432057187497,EPDR1
208014_x_at,0.043542876781249795,
1562153_a_at,0.043541338906250004,MIR1204 /// PVT1
1555262_a_at,0.04353806446874975,MAGI1
224384_s_at,0.04353616574999997,RNF17
1557541_at,0.04353501856249942,FAM201A
227149_at,0.043528728468750444,TNRC6C
218251_at,0.04351933021875176,MID1IP1
229222_at,0.043519095906249916,ACSS3
231148_at,0.04351269584375084,IGFL2
239676_x_at,0.043511871312500894,FBRSL1
212812_at,0.043511495187500415,SERINC5
206515_at,0.04350980628125001,CYP4F3
218320_s_at,0.04350913468749873,NDUFB11
236385_at,0.043508998218749984,RP11-382B18.4
239481_at,0.043501927281249575,FAM133A
200839_s_at,0.043499340312502355,CTSB
233698_at,0.04349227178124959,
1556606_at,0.043479394343750144,NAV2
1553982_a_at,0.04346918434374869,RAB7B
1557564_at,0.04346892878124953,ALKBH3-AS1
235725_at,0.043459190812498605,SMAD4
215502_at,0.04345396978125127,LA16c-381G6.1
228105_at,0.04344912999999906,
221117_at,0.04344814499999994,
201786_s_at,0.043445144999997964,ADAR
215001_s_at,0.04344035875000074,GLUL
1552427_at,0.043432126375000824,ZNF485
216796_s_at,0.0434314302187504,
225861_at,0.04342714659374902,FAM195A
1556645_s_at,0.04342531093750157,BC043400 /// RP11-875O11.1
1570517_at,0.04341897143749973,FHL5
217767_at,0.043413050249998975,C3
229673_at,0.043410111562501186,GPATCH2L
242138_at,0.04340826503125017,DLX1
1555187_at,0.04340696746875006,
1560716_at,0.04340488668750009,LOC101929745
226560_at,0.0434013143437495,
235332_at,0.04339822931249859,NUTM2A /// NUTM2B
216518_at,0.04338663178124991,
244826_at,0.04338485928125024,
1562803_at,0.043377713875000445,LRRC37A5P
230262_at,0.04336903825000027,ST8SIA3
217258_x_at,0.043361154531252666,IGLV1-44
203243_s_at,0.043360866062498005,PDLIM5
211645_x_at,0.043337966625001556,IGKV1-17 /// IGKV1-17
222005_s_at,0.043336158375001155,GNG3
228586_at,0.04333439718750132,
223132_s_at,0.04333280593750111,TRIM8
201078_at,0.04332053437500072,TM9SF2
216503_s_at,0.04332028506249941,MLLT10
243631_at,0.04330547868749868,
1553181_at,0.04329383168750045,DDX31
240548_at,0.04327582853125023,
218030_at,0.04327390965624822,GIT1
214873_at,0.043273344906250344,LRP5L
240137_at,0.043267499000000154,
228298_at,0.043257061718751544,PCED1B
231712_at,0.04325694687499926,ASCL5
240213_at,0.04325396084374944,
214487_s_at,0.04324846278124905,RAP2A /// RAP2B
242521_at,0.04323574412500086,LOC100505812
243045_at,0.04323384568750033,SMYD1
1558949_at,0.043229581187501864,TNRC18
1554951_at,0.043227374406249464,BC070490
1552519_at,0.04321954346874879,ACVR1C
215767_at,0.043218506531250256,ZNF804A
211358_s_at,0.04321379831250027,CIZ1
207470_at,0.04321341337500062,BC113958
222154_s_at,0.04319129859374904,SPATS2L
235576_at,0.043183009562500096,WDR27
237260_at,0.04318122721875017,LOC100505978
1562783_at,0.04317863584375026,LOC100128840
216301_at,0.04317803974999901,
240235_at,0.04317786103124943,C10orf62
201298_s_at,0.04317647962500004,MOB1A
243903_at,0.043174048593749514,RP11-329B9.5
207862_at,0.043169490437500624,UPK2
1554524_a_at,0.04316928712500001,OLFM3
225483_at,0.043161495687499496,VPS26B
244584_at,0.043161290499999616,KIAA1549L
225126_at,0.043154252718750286,MRRF
1559630_at,0.04314352312500125,
212377_s_at,0.043142105312503176,NOTCH2
209193_at,0.0431414528125007,PIM1
216709_at,0.0431310633749995,
244820_at,0.04312741915624985,
212437_at,0.04311852306249886,CENPB
1569374_at,0.043117137062499644,C3orf62
242079_at,0.043105085312499014,RGS12
215387_x_at,0.04310264465625124,
1556513_at,0.043100920499999695,ZNF573
1560639_at,0.04308651481250081,
228161_at,0.04308601303124959,RAB32
219486_at,0.04308529615624934,DUS2
232535_at,0.04308243474999962,RSBN1L
215930_s_at,0.04307403706249957,CTAGE5
221769_at,0.043071399781250186,SPSB3
1562329_at,0.04304319278125002,CSMD1
237335_at,0.04303085165624854,ZP1
229232_at,0.04301759399999927,LRRC57
210020_x_at,0.04301618125000051,CALML3
239221_at,0.04301244953124961,GPR123
229103_at,0.043012059156250615,LOC101929777 /// WNT3
201616_s_at,0.0430109592499992,CALD1
1553590_at,0.04300996774999888,FAM27E2 /// FAM27E3
210625_s_at,0.043007252593748824,AKAP1
200996_at,0.0429941637500022,ACTR3
214039_s_at,0.04299363934375133,LAPTM4B
1561740_at,0.04298965587499959,
1561462_at,0.04298914237500018,
213520_at,0.04298742193750105,RECQL4
35820_at,0.04297163171874807,GM2A
1568448_at,0.042969333250001185,
216159_s_at,0.04296514590625078,
224072_s_at,0.042957988656250556,KCNK9
244121_at,0.04295630593750133,UBR3
211059_s_at,0.04295256990624896,GOLGA2
207393_at,0.042947981375000666,HCRTR2
210523_at,0.04294355012499995,BMPR1B
223736_at,0.04293730209375024,IFT81
226311_at,0.04293129921874961,ADAMTS2
218677_at,0.042930506593750195,S100A14
236438_at,0.04290314756250169,
218124_at,0.042901225875000115,RETSAT
205823_at,0.04290072781249865,RGS12
217237_at,0.04290019350000085,ADAM3B /// ADAM3B
244656_at,0.042896069562498695,RASL10B
244390_at,0.04286796603124898,
226387_at,0.042865681656252264,RSBN1L
211670_x_at,0.0428652697499996,SSX3
237018_at,0.042862489812499405,
225280_x_at,0.04285621025000008,ARSD
238003_at,0.042855858593749296,HEPACAM /// HEPN1
237835_at,0.042849054624999994,
1554604_at,0.042845567781249816,MBTPS2
202889_x_at,0.042843159968750655,MAP7
225657_at,0.04283967724999993,NCBP2-AS2
234600_at,0.0428202190625,
232675_s_at,0.04281751134374989,UCKL1
1560842_a_at,0.042812881187499485,TEX26-AS1
228187_at,0.042811870281251,
231708_at,0.042803251531248865,C2CD3
202187_s_at,0.042788587406251466,PPP2R5A
1559307_s_at,0.042788550562500305,RBL1
1561407_at,0.042784412687499884,ARAP2 /// LOC101928667
207952_at,0.04278309446874795,IL5
231994_at,0.0427815261249993,CHDH
239805_at,0.04278000990624786,SLC13A2
1559674_at,0.04277585850000065,ZNF333
218922_s_at,0.042775475531250606,CERS4
239489_at,0.04277159087499882,
216042_at,0.042770709062500245,TNFRSF25
226840_at,0.04275965031250095,H2AFY
206294_at,0.04275418640624995,HSD3B2
1560556_a_at,0.04274825537499982,PLEKHA8
214398_s_at,0.04274777368749838,IKBKE
1552269_at,0.04274300687499988,SPATA17
208657_s_at,0.04273892649999844,SEPT9
227016_at,0.042730922593748666,ERICH1
222901_s_at,0.04272947771875035,KCNJ16
209435_s_at,0.042719635000002754,ARHGEF2
222400_s_at,0.04271705171874984,ADI1
209007_s_at,0.04271608568750018,LOC101928189 /// RSRP1
1561653_at,0.042710232406249826,
1569383_s_at,0.0427059314687499,ZFYVE28
217255_at,0.04270403456249916,
209103_s_at,0.0427022200312539,UFD1L
244209_at,0.042692337843749595,LBX1-AS1
207620_s_at,0.042691103062501234,CASK
210828_s_at,0.04268594021875227,ARNT
220915_s_at,0.04267355184375088,AK021933
231493_at,0.042667830375001436,
1555775_a_at,0.04266644146875054,ZAR1
229862_x_at,0.04266373937500045,ZBTB45
220328_at,0.04266177303124952,PHC3
209195_s_at,0.042656688781250285,ADCY6
210346_s_at,0.04265613184374928,CLK4
205937_at,0.04265473103125039,CGREF1
224636_at,0.04265188374999873,ZFP91
207151_at,0.042649674062499976,ADCYAP1R1
232539_at,0.04264202603124989,SOCS2
204317_at,0.042637800437501205,GTSE1 /// TRMU
244607_at,0.0426360366562486,
209443_at,0.04263360459375054,SERPINA5
1566156_at,0.042633499406249165,
230359_at,0.042630662968750066,KNDC1
228179_at,0.04262877240624885,CIRH1A /// HAS3
222063_s_at,0.042627986781250904,CDS1
238768_at,0.04261435575000139,C2orf68
1562938_at,0.042612183374999724,FAHD2CP
230919_at,0.04260749815625031,ZNF233
229760_at,0.042604708781249556,VEPH1
207283_at,0.04258441093749887,RPL23AP32
203686_at,0.0425791756249998,MPG
1566526_at,0.04257475971874847,LINC00927
221902_at,0.04257071771875154,GPR153
232296_s_at,0.04255174737499967,GFM1
212564_at,0.042548157593749636,KCTD2
216601_at,0.04254519840625104,AOC4P
214289_at,0.04253260384374968,PSMB1
210810_s_at,0.04253234418750029,SLC6A5
1555001_at,0.04252603865625071,IQCF1
208927_at,0.04252460781250278,SPOP
242647_at,0.042521682968750696,USP34
227878_s_at,0.04251898637499796,ALKBH7
216701_at,0.04251797621875042,C1orf68
234337_at,0.04251079818750192,TTLL9
1564369_at,0.042508422343749075,
1563185_at,0.042491374812500204,LOC101930566 /// LOC102800447
237781_at,0.04247532396874987,HORMAD2
201610_at,0.04245845381250035,ICMT
205918_at,0.042454995875001345,SLC4A3
209411_s_at,0.042453837312501186,GGA3
240183_at,0.042450625437500555,TMEM213
207621_s_at,0.04243749328125013,PEMT
235177_at,0.04242849031249829,METTL21A
236740_at,0.042428423374999635,
213148_at,0.04241877787499915,C2orf72
212587_s_at,0.042414426562498164,PTPRC
225473_at,0.04240485393749971,SOGA1
205031_at,0.04239840443749898,EFNB3
207374_at,0.042388903625000474,PLSCR2
221840_at,0.042379953125001535,PTPRE
203047_at,0.04236712556249955,STK10
1561459_at,0.04236627300000029,LOC101929526
1557604_at,0.04235903496874993,LOC401312
1553053_at,0.042353683843749934,LINC00521
209842_at,0.042350552687499654,SOX10
242962_at,0.042333508749999194,
237525_at,0.04232839681249967,
205559_s_at,0.04232699606250101,PCSK5
223942_x_at,0.04232259512500036,CHST5
220440_at,0.04232166884374955,LGALS13
218928_s_at,0.04231067334375016,SLC37A1
229937_x_at,0.04229543462500196,
215785_s_at,0.04229259187500567,CYFIP2
1559924_at,0.04227989271875199,RP11-474P2.2
215004_s_at,0.04227471668750127,SUGP1
232985_s_at,0.04227128825000026,DPPA4
217548_at,0.04226876275000002,ARPIN
201711_x_at,0.04226187837500195,RANBP2
231064_s_at,0.04225436593750054,NUP50
1554739_at,0.042253172156249796,IPP
226173_at,0.04224677400000232,TBC1D25
202492_at,0.042238457843752464,ATG9A
244232_at,0.04223319759374977,
235700_at,0.04223096778125113,CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6 /// LOC101060211 /// LOC102723631 /// LOC102723680 /// LOC102723737
228709_at,0.042222409718749354,TPR
1552955_at,0.042211856406249915,LINC00208
224870_at,0.04220721984374798,DANCR
220516_at,0.04220395950000011,ZSCAN2
213002_at,0.042202477500001834,MARCKS
216345_at,0.04220195306249863,ZSWIM8
235649_at,0.04219864678125074,ADAMTS8
240967_at,0.04219704606249941,KRTAP19-3
210881_s_at,0.042185629656248835,IGF2 /// INS-IGF2
229342_at,0.04218157368750042,C17orf85
227514_at,0.042179587062499024,ITPRIPL2
230098_at,0.04217919624999844,PHF20L1
225704_at,0.042172126718750036,FBRSL1
1560390_s_at,0.04215325665625125,LINC00663
214284_s_at,0.0421515626875002,FGF18
1559622_at,0.04214529746875151,
221255_s_at,0.042139393875000764,EMC6
240255_at,0.04213779078125013,LOC100507395
234373_x_at,0.04213045506250257,AL928742.12
217038_at,0.04212496537500021,HMGB1P12 /// HMGB1P12
243844_at,0.04212366799999989,RP11-138I17.1
221080_s_at,0.042121929250001244,DENND1C
210289_at,0.042105711062499385,NAT8 /// NAT8B
226833_at,0.042105624062499736,CYB5D1
1553175_s_at,0.04210498874999935,PDE5A
231769_at,0.042098989343750226,FBXO6
209717_at,0.04209456209375162,EVI5
216871_at,0.04207505256250066,
210417_s_at,0.04207376224999937,PI4KB
231022_at,0.042070894687500804,OCLN
1553770_a_at,0.042056274593750054,SLAMF9
1558532_at,0.042055172312500666,TPM1
243522_at,0.04205465406249953,
244092_at,0.042054248812500195,ZRANB3
226892_at,0.04205302637500097,C10orf12
242826_at,0.04205200809375054,
1558009_at,0.04205188224999956,SLC1A2
1554618_at,0.04205125140625032,AGFG2
237828_at,0.04204882287499956,SRRM4
219175_s_at,0.042047063968749576,SLC41A3
200898_s_at,0.04204633968750038,MGEA5
219661_at,0.04203593468749922,RANBP17
202510_s_at,0.042032747500003964,TNFAIP2
238496_at,0.04202759871874928,WHSC1L1
237558_at,0.0420256299374997,
213828_x_at,0.04201707999999904,H3F3A /// H3F3AP4 /// H3F3B
235354_s_at,0.04201703109374977,RSRC1
216755_at,0.042015540124998196,OSBPL10
224284_x_at,0.04199892159375196,FKSG49
207366_at,0.041995734531252715,KCNS1
239539_at,0.041994563937499674,
212211_at,0.041986687218749985,ANKRD17
230070_at,0.0419838871562499,CNIH2
243715_at,0.04198165259374953,
230074_s_at,0.04198002446874982,C16orf58
234474_x_at,0.041975357750000164,IL6ST
1554880_at,0.04196986609375042,DKFZP434K028
1558118_at,0.04196857734375037,DGCR5 /// LOC100287576
203561_at,0.04196699499999745,FCGR2A
227923_at,0.04195967678125001,SHANK3
225018_at,0.0419569049687496,SPIRE1
215246_at,0.04195289103125033,LARP7
237955_at,0.041949333249998944,C5orf58
1558862_at,0.041945964468749874,NBPF4 /// NBPF5P
217594_at,0.04194417156250019,ZCCHC11
227156_at,0.041937926874998865,CASK
240200_at,0.04193508015624836,SULT1C2
210557_x_at,0.041931278656250015,CSF1
237232_at,0.04192301837499901,
233286_at,0.04191998793749985,
219164_s_at,0.04191738556249902,ATG2B
228192_at,0.04191706368749948,MIR3934 /// UQCC2
232130_at,0.04190106931249815,
1560075_at,0.04190051634375003,
49306_at,0.04189186053125127,RASSF4
216653_at,0.041888689437500126,DR1
214507_s_at,0.04188540746875091,EXOSC2
215340_at,0.04188362609375007,ADCY1
210431_at,0.04187001256250067,ALPPL2
1553083_at,0.04186255165625008,
1568836_at,0.04185056281250077,CLK4
224837_at,0.04184897656250186,FOXP1
206520_x_at,0.0418389433437496,SIGLEC6
208970_s_at,0.04183534278125123,UROD
216632_at,0.041828494968750185,NAV3
233735_at,0.04182414506250032,
221543_s_at,0.04182130525000094,ERLIN2
205850_s_at,0.041820288749999435,GABRB3
204101_at,0.04181191140625096,MTM1
